Species,Longitude,Latitude,Trap,Station,Date,Tavg,WetBulb,PrecipTotal,AvgSpeed,Heat,Cool,Tmax,Tmin,DewPoint,ResultSpeed,ResultDir,StnPressure,SeaLevel,Rain,Sunrise,Sunset,WnvPresent
CULEX PIPIENS,-87.800991,41.95469,T002,1.0,2009-06-12,62.0,55.0,0.005,5.8,3.0,0.0,74.0,49.0,49.0,4.4,7.0,29.24,29.95,1.0,416.0,1927.0,0
CULEX PIPIENS/RESTUANS,-87.559308,41.678618,T200,2.0,2009-06-15,69.0,58.0,0.0,7.7,0.0,4.0,81.0,57.0,49.0,7.4,9.0,29.34,29.99,0.0,416.0,1928.0,0
CULEX PIPIENS/RESTUANS,-87.632085,41.921965,T054,2.0,2009-06-15,69.0,58.0,0.0,7.7,0.0,4.0,81.0,57.0,49.0,7.4,9.0,29.34,29.99,0.0,416.0,1928.0,0
CULEX RESTUANS,-87.632085,41.921965,T054,2.0,2009-06-15,69.0,58.0,0.0,7.7,0.0,4.0,81.0,57.0,49.0,7.4,9.0,29.34,29.99,0.0,416.0,1928.0,0
CULEX PIPIENS,-87.68776899999999,42.01743,T148,2.0,2009-06-15,69.0,58.0,0.0,7.7,0.0,4.0,81.0,57.0,49.0,7.4,9.0,29.34,29.99,0.0,416.0,1928.0,0
CULEX RESTUANS,-87.666901,41.868077,T090,2.0,2009-06-15,69.0,58.0,0.0,7.7,0.0,4.0,81.0,57.0,49.0,7.4,9.0,29.34,29.99,0.0,416.0,1928.0,0
CULEX PIPIENS/RESTUANS,-87.599862,41.673408,T115,2.0,2009-06-15,69.0,58.0,0.0,7.7,0.0,4.0,81.0,57.0,49.0,7.4,9.0,29.34,29.99,0.0,416.0,1928.0,0
CULEX RESTUANS,-87.599862,41.673408,T115,2.0,2009-06-15,69.0,58.0,0.0,7.7,0.0,4.0,81.0,57.0,49.0,7.4,9.0,29.34,29.99,0.0,416.0,1928.0,0
CULEX PIPIENS,-87.599862,41.673408,T115,2.0,2009-06-15,69.0,58.0,0.0,7.7,0.0,4.0,81.0,57.0,49.0,7.4,9.0,29.34,29.99,0.0,416.0,1928.0,0
CULEX PIPIENS,-87.559308,41.678618,T200,2.0,2009-06-15,69.0,58.0,0.0,7.7,0.0,4.0,81.0,57.0,49.0,7.4,9.0,29.34,29.99,0.0,416.0,1928.0,0
CULEX PIPIENS/RESTUANS,-87.546587,41.740641,T209,2.0,2009-06-15,69.0,58.0,0.0,7.7,0.0,4.0,81.0,57.0,49.0,7.4,9.0,29.34,29.99,0.0,416.0,1928.0,0
CULEX RESTUANS,-87.546587,41.740641,T209,2.0,2009-06-15,69.0,58.0,0.0,7.7,0.0,4.0,81.0,57.0,49.0,7.4,9.0,29.34,29.99,0.0,416.0,1928.0,0
CULEX PIPIENS,-87.546587,41.740641,T209,2.0,2009-06-15,69.0,58.0,0.0,7.7,0.0,4.0,81.0,57.0,49.0,7.4,9.0,29.34,29.99,0.0,416.0,1928.0,0
CULEX PIPIENS/RESTUANS,-87.535198,41.680946,T212,2.0,2009-06-15,69.0,58.0,0.0,7.7,0.0,4.0,81.0,57.0,49.0,7.4,9.0,29.34,29.99,0.0,416.0,1928.0,0
CULEX RESTUANS,-87.535198,41.680946,T212,2.0,2009-06-15,69.0,58.0,0.0,7.7,0.0,4.0,81.0,57.0,49.0,7.4,9.0,29.34,29.99,0.0,416.0,1928.0,0
CULEX PIPIENS,-87.535198,41.680946,T212,2.0,2009-06-15,69.0,58.0,0.0,7.7,0.0,4.0,81.0,57.0,49.0,7.4,9.0,29.34,29.99,0.0,416.0,1928.0,0
CULEX RESTUANS,-87.605294,41.750498,T102,2.0,2009-06-15,69.0,58.0,0.0,7.7,0.0,4.0,81.0,57.0,49.0,7.4,9.0,29.34,29.99,0.0,416.0,1928.0,0
CULEX PIPIENS/RESTUANS,-87.890615,41.974689,T900,1.0,2009-06-22,79.0,71.0,0.09,5.6,0.0,14.0,89.0,68.0,67.0,4.0,11.0,29.09,29.79,1.0,417.0,1931.0,0
CULEX PIPIENS/RESTUANS,-87.930995,41.957799,T903,1.0,2009-06-22,79.0,71.0,0.09,5.6,0.0,14.0,89.0,68.0,67.0,4.0,11.0,29.09,29.79,1.0,417.0,1931.0,0
CULEX RESTUANS,-87.890615,41.974689,T900,1.0,2009-06-22,79.0,71.0,0.09,5.6,0.0,14.0,89.0,68.0,67.0,4.0,11.0,29.09,29.79,1.0,417.0,1931.0,0
CULEX RESTUANS,-87.930995,41.957799,T903,1.0,2009-06-22,79.0,71.0,0.09,5.6,0.0,14.0,89.0,68.0,67.0,4.0,11.0,29.09,29.79,1.0,417.0,1931.0,0
CULEX PIPIENS/RESTUANS,-87.654224,41.867108,T048,2.0,2009-06-22,80.0,71.0,0.06,7.2,0.0,15.0,89.0,70.0,67.0,5.3,12.0,29.15,29.77,1.0,417.0,1931.0,0
CULEX RESTUANS,-87.654224,41.867108,T048,2.0,2009-06-22,80.0,71.0,0.06,7.2,0.0,15.0,89.0,70.0,67.0,5.3,12.0,29.15,29.77,1.0,417.0,1931.0,0
CULEX PIPIENS/RESTUANS,-87.65449100000001,41.891118,T046,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS/RESTUANS,-87.599862,41.673408,T115,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX RESTUANS,-87.736812,41.798697,T114,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS,-87.736812,41.798697,T114,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS/RESTUANS,-87.778927,41.776156,T155,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX RESTUANS,-87.778927,41.776156,T155,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX RESTUANS,-87.726549,41.82561,T063,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS,-87.726549,41.82561,T063,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX SALINARIUS,-87.726549,41.82561,T063,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS/RESTUANS,-87.585413,41.726465000000005,T138,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS/RESTUANS,-87.590773,41.754292,T083,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX RESTUANS,-87.585413,41.726465000000005,T138,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS,-87.585413,41.726465000000005,T138,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX RESTUANS,-87.559308,41.678618,T200,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS/RESTUANS,-87.546587,41.740641,T209,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX RESTUANS,-87.546587,41.740641,T209,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS,-87.546587,41.740641,T209,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS/RESTUANS,-87.535198,41.680946,T212,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS/RESTUANS,-87.736812,41.798697,T114,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX RESTUANS,-87.642984,41.803422999999995,T082,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX RESTUANS,-87.535198,41.680946,T212,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS/RESTUANS,-87.60088,41.773215,T073,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS/RESTUANS,-87.679447,41.801179,T061,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS/RESTUANS,-87.71188000000001,41.800737,T062,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX RESTUANS,-87.71188000000001,41.800737,T062,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX RESTUANS,-87.752411,41.778296999999995,T065,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS/RESTUANS,-87.703047,41.77166,T066,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS/RESTUANS,-87.678649,41.768388,T069,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX RESTUANS,-87.678649,41.768388,T069,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX RESTUANS,-87.60088,41.773215,T073,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS/RESTUANS,-87.642984,41.803422999999995,T082,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS,-87.60088,41.773215,T073,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS/RESTUANS,-87.66634300000001,41.822536,T074,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX RESTUANS,-87.66634300000001,41.822536,T074,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS/RESTUANS,-87.562889,41.766202,T079,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS/RESTUANS,-87.612922,41.754676,T080,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX RESTUANS,-87.612922,41.754676,T080,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS/RESTUANS,-87.62779599999999,41.821582,T081,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS,-87.535198,41.680946,T212,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX RESTUANS,-87.70373599999999,41.704336,T095,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS/RESTUANS,-87.746381,41.925197999999995,T222,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX RESTUANS,-87.746381,41.925197999999995,T222,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS,-87.746381,41.925197999999995,T222,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS/RESTUANS,-87.731435,41.743402,T225,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS/RESTUANS,-87.56566600000001,41.704572,T128,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS,-87.53869300000001,41.659112,T221,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX RESTUANS,-87.56566600000001,41.704572,T128,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS/RESTUANS,-87.605294,41.750498,T102,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX RESTUANS,-87.605294,41.750498,T102,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS,-87.605294,41.750498,T102,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS/RESTUANS,-87.53869300000001,41.659112,T221,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX RESTUANS,-87.53869300000001,41.659112,T221,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS/RESTUANS,-87.726737,41.911823999999996,T039,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS/RESTUANS,-87.70373599999999,41.704336,T095,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS,-87.731435,41.743402,T225,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS/RESTUANS,-87.649642,41.732984,T159,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX RESTUANS,-87.649642,41.732984,T159,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS,-87.649642,41.732984,T159,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX SALINARIUS,-87.649642,41.732984,T159,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS/RESTUANS,-87.689778,41.986921,T028,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS/RESTUANS,-87.760886,41.907645,T153,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX RESTUANS,-87.689778,41.986921,T028,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS,-87.689778,41.986921,T028,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS/RESTUANS,-87.763416,41.801497999999995,T031,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX RESTUANS,-87.763416,41.801497999999995,T031,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS,-87.763416,41.801497999999995,T031,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS/RESTUANS,-87.64997,41.723195000000004,T089,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX RESTUANS,-87.760886,41.907645,T153,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS,-87.68776899999999,42.01743,T148,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX RESTUANS,-87.666901,41.868077,T090,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS/RESTUANS,-87.632085,41.921965,T054,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX RESTUANS,-87.65449100000001,41.891118,T046,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS,-87.65449100000001,41.891118,T046,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX SALINARIUS,-87.65449100000001,41.891118,T046,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS/RESTUANS,-87.654224,41.867108,T048,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX RESTUANS,-87.654224,41.867108,T048,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS/RESTUANS,-87.655232,41.896282,T049,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX RESTUANS,-87.655232,41.896282,T049,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX RESTUANS,-87.68776899999999,42.01743,T148,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX RESTUANS,-87.632085,41.921965,T054,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS,-87.632085,41.921965,T054,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX SALINARIUS,-87.632085,41.921965,T054,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS/RESTUANS,-87.666014,41.720848,T094,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX RESTUANS,-87.666014,41.720848,T094,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS/RESTUANS,-87.68776899999999,42.01743,T148,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS/RESTUANS,-87.666901,41.868077,T090,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS/RESTUANS,-87.72460799999999,41.662014,T135,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS,-87.68826700000001,41.903002,T160,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS/RESTUANS,-87.696269,41.868142,T047,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS/RESTUANS,-87.694991,41.857402,T043,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX RESTUANS,-87.694991,41.857402,T043,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS,-87.694991,41.857402,T043,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX RESTUANS,-87.696269,41.868142,T047,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS,-87.696269,41.868142,T047,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS/RESTUANS,-87.66214000000001,42.010412,T018,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS/RESTUANS,-87.716788,41.899229999999996,T030,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX RESTUANS,-87.716788,41.899229999999996,T030,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS/RESTUANS,-87.68826700000001,41.903002,T160,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX RESTUANS,-87.68826700000001,41.903002,T160,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS/RESTUANS,-87.707973,41.682587,T158,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX RESTUANS,-87.72460799999999,41.662014,T135,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS,-87.72460799999999,41.662014,T135,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS/RESTUANS,-87.629798,41.878114000000004,T145,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS/RESTUANS,-87.800515,41.916265,T151,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX PIPIENS/RESTUANS,-87.716277,41.846075,T152,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
CULEX RESTUANS,-87.716277,41.846075,T152,2.0,2009-07-17,64.0,57.0,0.005,10.4,1.0,0.0,70.0,58.0,52.0,10.1,29.0,29.21,29.86,1.0,431.0,1925.0,0
